id,latitude,longitude,accommodates,price,cleaning_fee,weekly_earnings
4363132,37.80152653,-122.4465643,2,$295.00 ,$75.00 ,1164.00
13814017,37.79966847,-122.445339,3,"$2,100.00 ",,8820.00
16029833,37.80342365,-122.4373616,2,$139.00 ,$45.00 ,538.80
6783349,37.79854921,-122.4420236,2,$186.00 ,$50.00 ,731.20
2361250,37.80238277,-122.4290202,2,$150.00 ,$120.00 ,510.00
13895473,37.79888826,-122.4240871,4,$300.00 ,$60.00 ,1200.00
3737368,37.80364435,-122.4453731,2,$228.00 ,$150.00 ,807.60
4359078,37.79753173,-122.425342,4,$129.00 ,,541.80
7479448,37.79796959,-122.4467155,2,$115.00 ,$175.00 ,308.00
1836986,37.80286942,-122.4282366,4,$175.00 ,$99.00 ,636.00
13158331,37.79847292,-122.4301618,2,$225.00 ,$75.00 ,870.00
11534385,37.79778536,-122.4257772,3,$180.00 ,$175.00 ,581.00
13828338,37.80422441,-122.4272581,2,$250.00 ,$50.00 ,1000.00
443710,37.79864121,-122.4291967,2,$298.00 ,$75.00 ,1176.60
15942879,37.80350983,-122.4388338,3,$200.00 ,,840.00
9110718,37.80661438,-122.4355699,12,"$1,285.00 ",,5397.00
7111861,37.80549814,-122.4480202,6,"$1,000.00 ",$300.00 ,3900.00
148627,37.80094061,-122.4274963,2,$165.00 ,$75.00 ,618.00
8847801,37.80159501,-122.4452526,2,$140.00 ,$75.00 ,513.00
1212822,37.80362423,-122.4454731,5,$385.00 ,$325.00 ,1292.00
2670842,37.79773796,-122.4328931,4,$250.00 ,$113.00 ,937.00
2326775,37.80052091,-122.4265775,2,$200.00 ,$100.00 ,740.00
5193765,37.80104686,-122.4330351,2,$199.00 ,$50.00 ,785.80
8631677,37.80722836,-122.4377786,5,$699.00 ,$98.00 ,2837.80
10879152,37.80501929,-122.43415,6,"$2,000.00 ",,8400.00
2802480,37.79998537,-122.4442993,5,$425.00 ,$165.00 ,1620.00
14353059,37.80142209,-122.4456294,2,$140.00 ,,588.00
4838843,37.79749206,-122.4425795,4,$550.00 ,$130.00 ,2180.00
1174214,37.80538766,-122.4363611,2,$395.00 ,$60.00 ,1599.00
1048721,37.8037776,-122.4355015,7,$900.00 ,$300.00 ,3480.00
8388709,37.80388929,-122.4431955,2,$180.00 ,,756.00
15728742,37.80053195,-122.4382485,3,$250.00 ,,1050.00
12845136,37.80332361,-122.4438191,8,$475.00 ,$210.00 ,1785.00
11573148,37.72773466,-122.4018314,1,$75.00 ,,315.00
14710249,37.73263796,-122.3879255,2,$49.00 ,$35.00 ,170.80
14725998,37.73307556,-122.3919923,2,$65.00 ,$55.00 ,218.00
8614503,37.73371779,-122.3955979,4,$150.00 ,$25.00 ,605.00
9029725,37.72053451,-122.3964415,2,$100.00 ,,420.00
17445405,37.72788936,-122.3704275,2,$60.00 ,$30.00 ,222.00
8195358,37.70973156,-122.3911293,2,$105.00 ,$20.00 ,421.00
9023988,37.72842577,-122.3702067,2,$150.00 ,$100.00 ,530.00
10998637,37.71159235,-122.3888316,6,$950.00 ,$125.00 ,3865.00
110825,37.71548672,-122.3892242,4,$120.00 ,$150.00 ,354.00
17592480,37.73506761,-122.3879957,2,$90.00 ,,378.00
7323097,37.73841012,-122.3863641,3,$120.00 ,$205.00 ,299.00
14647486,37.72877388,-122.388356,3,$99.00 ,$20.00 ,395.80
8404771,37.73879509,-122.4021797,1,$150.00 ,,630.00
10492295,37.73480182,-122.391951,1,$142.00 ,,596.40
2801140,37.71816951,-122.3883767,7,$185.00 ,$130.00 ,647.00
16055807,37.73364115,-122.3889592,2,$50.00 ,$50.00 ,160.00
4653022,37.73416169,-122.3919795,1,$77.00 ,$170.00 ,153.40
11659923,37.72029813,-122.3950751,4,$78.00 ,$39.00 ,288.60
950094,37.73407217,-122.3952662,2,$89.00 ,$59.00 ,314.80
11025483,37.73349002,-122.3871843,6,$300.00 ,$75.00 ,1185.00
8763676,37.72030471,-122.3934847,4,$68.00 ,$39.00 ,246.60
10369307,37.72995308,-122.3957835,6,$149.00 ,$100.00 ,525.80
2521327,37.73253692,-122.388404,2,$120.00 ,$50.00 ,454.00
10943013,37.73829551,-122.386379,16,$235.00 ,$199.00 ,788.00
719335,37.73386884,-122.3835717,2,$89.00 ,$45.00 ,328.80
8635973,37.72074037,-122.3938465,3,$78.00 ,$38.00 ,289.60
4778343,37.72534172,-122.3963209,2,$80.00 ,$35.00 ,301.00
8255072,37.73520478,-122.3856615,2,$110.00 ,$15.00 ,447.00
9013556,37.71999479,-122.3935744,4,$100.00 ,,420.00
10881879,37.71773644,-122.3927444,3,$180.00 ,,756.00
15075530,37.73504165,-122.3928109,4,$120.00 ,$100.00 ,404.00
2333058,37.73158132,-122.3903629,5,$99.00 ,$50.00 ,365.80
654279,37.74514031,-122.4045866,2,$90.00 ,$25.00 ,353.00
12275528,37.73491877,-122.3868481,3,$50.00 ,$35.00 ,175.00
17534666,37.7373672,-122.3923485,2,$36.00 ,$30.00 ,121.20
2263794,37.73582997,-122.3873741,2,$90.00 ,,378.00
14386727,37.72869956,-122.3898066,4,$150.00 ,$39.00 ,591.00
12011193,37.73523586,-122.3876212,2,$50.00 ,$45.00 ,165.00
1069167,37.74167743,-122.3825782,2,$76.00 ,$36.00 ,283.20
14282647,37.73978065,-122.3859482,4,$350.00 ,,1470.00
14043110,37.72864204,-122.3878621,6,$150.00 ,$39.00 ,591.00
9114249,37.74000019,-122.3901815,1,$50.00 ,$25.00 ,185.00
782126,37.7334074,-122.3927446,1,$56.00 ,$65.00 ,170.20
12110830,37.72051657,-122.391513,3,$118.00 ,$50.00 ,445.60
6974259,37.71059904,-122.3903009,4,$170.00 ,$205.00 ,509.00
11659966,37.72013986,-122.3934999,3,$68.00 ,$35.00 ,250.60
1887206,37.7187473,-122.3954834,8,$110.00 ,,462.00
13774014,37.73436162,-122.4048752,3,$99.00 ,,415.80
14991011,37.73436968,-122.3888215,2,$50.00 ,$35.00 ,175.00
7514742,37.73192032,-122.388212,4,$120.00 ,$35.00 ,469.00
11724899,37.73155098,-122.401863,8,$129.00 ,$50.00 ,491.80
14422371,37.72828006,-122.389741,3,$150.00 ,$39.00 ,591.00
714955,37.73539476,-122.3855269,2,$89.00 ,$45.00 ,328.80
7038579,37.73847536,-122.3882602,8,$350.00 ,$150.00 ,1320.00
12870849,37.73119242,-122.3894459,2,$74.00 ,$40.00 ,270.80
14362580,37.7115734,-122.3945804,10,$450.00 ,$90.00 ,1800.00
4974497,37.72338635,-122.3944284,2,$130.00 ,$35.00 ,511.00
15525769,37.72865263,-122.3694186,6,$199.00 ,$129.00 ,706.80
10023104,37.71277012,-122.3959149,3,$75.00 ,$25.00 ,290.00
13769493,37.71655662,-122.3899311,4,$99.00 ,$50.00 ,365.80
4215907,37.71816074,-122.3939973,2,$105.00 ,$75.00 ,366.00
9034987,37.72988172,-122.4004232,3,$62.00 ,$30.00 ,230.40
17026814,37.72737258,-122.3868122,7,$50.00 ,$35.00 ,175.00
14049725,37.7192346,-122.3959835,6,$175.00 ,$75.00 ,660.00
8102262,37.73020177,-122.3982726,2,$185.00 ,$25.00 ,752.00
10930490,37.72001161,-122.3924901,2,$85.00 ,$25.00 ,332.00
15999214,37.73462007,-122.3880617,2,$40.00 ,$50.00 ,118.00
2105299,37.7315652,-122.3875441,1,$59.00 ,,247.80
14220594,37.73201102,-122.3746307,2,$99.00 ,$40.00 ,375.80
15179182,37.73905601,-122.3853723,6,$200.00 ,$69.00 ,771.00
678453,37.72093158,-122.3905276,5,$215.00 ,$110.00 ,793.00
203621,37.73522575,-122.3943793,5,$112.00 ,$12.00 ,458.40
5217164,37.72982233,-122.3917225,2,$115.00 ,$65.00 ,418.00
13563032,37.72221853,-122.3994295,2,$110.00 ,$25.00 ,437.00
5970639,37.73437132,-122.3953397,2,$89.00 ,$79.00 ,294.80
5218022,37.73258328,-122.3987878,3,$106.00 ,,445.20
11571063,37.73482441,-122.3957833,2,$115.00 ,$90.00 ,393.00
6872214,37.73159781,-122.3731758,3,$50.00 ,$25.00 ,185.00
1759587,37.73039031,-122.3936338,2,$73.00 ,$75.00 ,231.60
7788844,37.7313205,-122.3913809,4,$170.00 ,$60.00 ,654.00
8277718,37.71754724,-122.3965914,3,$80.00 ,$35.00 ,301.00
16651781,37.72741385,-122.3989686,1,$109.00 ,$15.00 ,442.80
13138137,37.73595591,-122.3888382,1,$61.00 ,$10.00 ,246.20
4068598,37.73908081,-122.3835691,4,$210.00 ,$59.00 ,823.00
17943101,37.72869999,-122.3720092,2,$150.00 ,$30.00 ,600.00
9064139,37.72895884,-122.3867341,2,$100.00 ,$20.00 ,400.00
18004070,37.71791577,-122.3886727,2,$59.00 ,,247.80
6087712,37.73033189,-122.3876784,2,$65.00 ,$10.00 ,263.00
15990158,37.72995417,-122.3895471,5,$150.00 ,$40.00 ,590.00
4216441,37.72089492,-122.3944421,5,$184.00 ,$65.00 ,707.80
11572744,37.72947639,-122.4008774,2,$75.00 ,$46.00 ,269.00
4526608,37.73429683,-122.3879504,3,$95.00 ,$15.00 ,384.00
15647825,37.73326312,-122.3868916,2,$65.00 ,$30.00 ,243.00
14125226,37.73640798,-122.3877729,1,$62.00 ,$10.00 ,250.40
16322853,37.72934526,-122.3838265,4,$99.00 ,$25.00 ,390.80
3372859,37.74892041,-122.3970088,1,$147.00 ,,617.40
14341301,37.72981707,-122.3687332,8,$280.00 ,$120.00 ,1056.00
14521520,37.71645851,-122.3899435,2,$90.00 ,,378.00
5195874,37.71657381,-122.3976889,2,$200.00 ,,840.00
16667594,37.73007601,-122.3896858,1,$54.00 ,$20.00 ,206.80
9278319,37.73780287,-122.4002527,2,$260.00 ,$65.00 ,1027.00
8868599,37.73389503,-122.3930861,3,$105.00 ,$100.00 ,341.00
13979807,37.7277411,-122.3932767,2,$55.00 ,$35.00 ,196.00
13749078,37.71594186,-122.3891253,4,$136.00 ,$50.00 ,521.20
3689368,37.72837458,-122.3978006,6,$224.00 ,$20.00 ,920.80
4962043,37.73126009,-122.3986974,2,$80.00 ,,336.00
5194680,37.71143102,-122.3935197,2,$100.00 ,,420.00
10961847,37.73880678,-122.3833282,2,$75.00 ,$35.00 ,280.00
17478285,37.72720178,-122.3716996,2,$30.00 ,$20.00 ,106.00
11759260,37.71888217,-122.3955521,3,$68.00 ,$39.00 ,246.60
4408592,37.72577083,-122.3838173,2,$56.00 ,$32.00 ,203.20
17318320,37.73237364,-122.3933793,2,$115.00 ,,483.00
14991559,37.7357036,-122.3877327,2,$50.00 ,$35.00 ,175.00
10830019,37.73444178,-122.3890412,4,$299.00 ,,1255.80
14762154,37.72713506,-122.3880865,6,$250.00 ,$39.00 ,1011.00
14992192,37.73362524,-122.3875224,3,$50.00 ,$35.00 ,175.00
12043004,37.7320615,-122.3928636,4,$70.00 ,$50.00 ,244.00
8155586,37.72213046,-122.4063246,9,$400.00 ,$200.00 ,1480.00
10117951,37.72251371,-122.4073302,2,$65.00 ,,273.00
8011115,37.71605157,-122.4295004,2,$78.00 ,$25.00 ,302.60
3981270,37.71407687,-122.4044017,2,$89.00 ,$25.00 ,348.80
7922690,37.71143277,-122.4005733,2,$100.00 ,$20.00 ,400.00
14179246,37.72090508,-122.4024457,2,$99.00 ,$40.00 ,375.80
10565614,37.71522561,-122.4083692,2,$70.00 ,,294.00
15939487,37.71959076,-122.3998494,2,$60.00 ,$50.00 ,202.00
8048653,37.71298769,-122.4001699,4,$100.00 ,$20.00 ,400.00
15843007,37.71294424,-122.3988724,2,$60.00 ,$30.00 ,222.00
46843,37.7165201,-122.4087188,2,$145.00 ,,609.00
15343159,37.72147358,-122.4086808,2,$69.00 ,,289.80
10840082,37.70980346,-122.4166842,2,$399.00 ,,1675.80
6991935,37.71751865,-122.4027205,2,$80.00 ,$60.00 ,276.00
10657085,37.72256875,-122.4068746,9,$120.00 ,$80.00 ,424.00
12561809,37.7179013,-122.4045294,2,$75.00 ,,315.00
16297659,37.70967061,-122.423161,2,$50.00 ,$17.00 ,193.00
8055632,37.71296997,-122.4005301,4,$100.00 ,$20.00 ,400.00
11620,37.71793837,-122.4085793,1,$35.00 ,,147.00
10070425,37.71479732,-122.4137061,1,$40.00 ,$10.00 ,158.00
10070413,37.71403316,-122.4136268,1,$40.00 ,$10.00 ,158.00
6145605,37.71389208,-122.3980894,3,$150.00 ,$75.00 ,555.00
11047057,37.71986992,-122.4004737,2,$500.00 ,,2100.00
311259,37.71844865,-122.3997362,3,$120.00 ,$45.00 ,459.00
17270158,37.71972607,-122.4041056,2,$65.00 ,,273.00
4855686,37.71338588,-122.3983334,6,$250.00 ,$100.00 ,950.00
13736000,37.71724448,-122.4051344,6,$235.00 ,$125.00 ,862.00
1925206,37.7219829,-122.4075767,4,$129.00 ,$49.00 ,492.80
702635,37.71410798,-122.4039404,2,$250.00 ,$50.00 ,1000.00
8210662,37.71555449,-122.3994012,6,$227.00 ,$200.00 ,753.40
10070760,37.71318432,-122.4120817,1,$40.00 ,$10.00 ,158.00
13845578,37.71882786,-122.4032378,2,$118.00 ,$35.00 ,460.60
11042981,37.70985219,-122.4192747,8,$174.00 ,,730.80
12288524,37.71174326,-122.3989089,8,$250.00 ,$50.00 ,1000.00
11306396,37.710476,-122.3985315,2,$99.00 ,$40.00 ,375.80
12323043,37.71534395,-122.4306252,2,$76.00 ,$25.00 ,294.20
14205598,37.72100328,-122.4102371,2,$98.00 ,$30.00 ,381.60
10070717,37.71301603,-122.4137673,1,$40.00 ,$10.00 ,158.00
15471150,37.79062522,-122.4326906,3,$160.00 ,,672.00
4785521,37.78947695,-122.4380604,6,$400.00 ,$100.00 ,1580.00
7871076,37.79071058,-122.4340168,1,$250.00 ,,1050.00
455588,37.78811853,-122.4456076,4,$449.00 ,$100.00 ,1785.80
3896205,37.78882437,-122.4469353,1,$122.00 ,$150.00 ,362.40
10565104,37.79680835,-122.4251358,4,$209.00 ,$45.00 ,832.80
291697,37.79431704,-122.4268965,2,$140.00 ,$50.00 ,538.00
3672198,37.79752727,-122.4239225,2,$210.00 ,$50.00 ,832.00
7680800,37.79155445,-122.4326648,2,$295.00 ,$75.00 ,1164.00
4280408,37.79280198,-122.4354821,2,$160.00 ,$50.00 ,622.00
13464781,37.79571728,-122.4341299,2,$215.00 ,$80.00 ,823.00
14054264,37.79430166,-122.4239763,2,$144.00 ,$45.00 ,559.80
16381134,37.79179956,-122.4322354,4,$275.00 ,$95.00 ,1060.00
12429503,37.79682932,-122.4257561,4,$500.00 ,$75.00 ,2025.00
4387067,37.78980689,-122.4341119,2,$129.00 ,$30.00 ,511.80
1388804,37.79184594,-122.4242994,2,$60.00 ,$60.00 ,192.00
1184470,37.7883575,-122.4416764,1,$225.00 ,$250.00 ,695.00
11228828,37.79434537,-122.436244,4,$650.00 ,$250.00 ,2480.00
10563752,37.78799171,-122.4411863,4,"$1,000.00 ",$150.00 ,4050.00
4565015,37.79352502,-122.4306354,2,$165.00 ,,693.00
1110787,37.78983032,-122.4348141,2,$229.00 ,$49.00 ,912.80
1864454,37.78811849,-122.4434658,3,$250.00 ,$100.00 ,950.00
2503408,37.7940645,-122.4266063,2,$220.00 ,$200.00 ,724.00
17461924,37.79031241,-122.4320845,4,$300.00 ,,1260.00
16301860,37.79348776,-122.4386038,2,$175.00 ,,735.00
16252630,37.79397543,-122.4343121,2,$92.00 ,,386.40
17120944,37.78827374,-122.4412798,2,$169.00 ,$35.00 ,674.80
14712433,37.7905186,-122.4425666,4,$285.00 ,$150.00 ,1047.00
4439461,37.78973831,-122.4343917,2,$129.00 ,$30.00 ,511.80
9256418,37.79686898,-122.4281499,2,$95.00 ,,399.00
8989344,37.79075595,-122.443055,3,$375.00 ,$100.00 ,1475.00
10682225,37.78903531,-122.4393961,8,$600.00 ,,2520.00
6974480,37.78984455,-122.4457696,2,$155.00 ,$80.00 ,571.00
1260844,37.78957637,-122.4467661,2,$500.00 ,$250.00 ,1850.00
10878514,37.78975375,-122.432394,2,$527.00 ,,2213.40
7011305,37.79546816,-122.4246912,2,$350.00 ,,1470.00
13155557,37.79604838,-122.4269924,3,$400.00 ,$85.00 ,1595.00
13263750,37.79696138,-122.4245201,4,$129.00 ,,541.80
17978574,37.79095243,-122.4243404,4,$250.00 ,,1050.00
1931459,37.79187893,-122.4320529,2,$350.00 ,,1470.00
850106,37.79535238,-122.4379764,2,$100.00 ,$45.00 ,375.00
96383,37.79175618,-122.4247552,1,$60.00 ,$70.00 ,182.00
10926089,37.79661938,-122.4310894,5,"$5,000.00 ",,21000.00
2636716,37.79369581,-122.4249678,2,$140.00 ,$25.00 ,563.00
13573956,37.79327141,-122.4322825,4,$113.00 ,$80.00 ,394.60
4422501,37.79066717,-122.4297656,6,$950.00 ,$250.00 ,3740.00
5782032,37.79021325,-122.4389729,7,$516.00 ,$185.00 ,1982.20
4979211,37.78992622,-122.4453338,8,$395.00 ,$100.00 ,1559.00
16464392,37.78935706,-122.4372685,1,$300.00 ,,1260.00
12728027,37.79147262,-122.433847,4,$323.00 ,$185.00 ,1171.60
10435323,37.79486057,-122.4307706,7,$995.00 ,,4179.00
12368621,37.79025438,-122.4443868,2,$213.00 ,$110.00 ,784.60
17791724,37.78921841,-122.439029,2,$149.00 ,$50.00 ,575.80
4061282,37.78914653,-122.4466058,2,$142.00 ,$80.00 ,516.40
16478812,37.78878293,-122.4438856,2,$225.00 ,$50.00 ,895.00
11435584,37.79094953,-122.4343581,6,"$1,200.00 ",$250.00 ,4790.00
9256506,37.78800537,-122.4422823,4,$265.00 ,$35.00 ,1078.00
12253023,37.79536131,-122.4270436,1,$60.00 ,,252.00
15605267,37.79621548,-122.4247607,4,$400.00 ,,1680.00
6542208,37.79552531,-122.4324423,2,$125.00 ,,525.00
10630132,37.79289192,-122.4241491,5,$800.00 ,,3360.00
1183672,37.79027991,-122.4360791,4,$400.00 ,$100.00 ,1580.00
13885045,37.78821978,-122.4463808,4,$280.00 ,$115.00 ,1061.00
314248,37.79025558,-122.4364041,6,$325.00 ,,1365.00
1821543,37.79058866,-122.4388412,2,$200.00 ,$50.00 ,790.00
7227605,37.79255374,-122.4427292,5,$750.00 ,$150.00 ,3000.00
17501014,37.79046971,-122.4424318,2,$90.00 ,,378.00
5013816,37.78910126,-122.4345974,2,$129.00 ,$30.00 ,511.80
14930329,37.78844322,-122.4454933,4,$600.00 ,$150.00 ,2370.00
17141516,37.78924987,-122.4353415,4,$395.00 ,,1659.00
4296407,37.78994638,-122.44037,3,"$1,000.00 ",$100.00 ,4100.00
3755730,37.78874956,-122.4436683,1,$100.00 ,$200.00 ,220.00
671643,37.79389387,-122.4269909,2,$195.00 ,$100.00 ,719.00
1920661,37.78829422,-122.4466796,6,$495.00 ,$100.00 ,1979.00
13389922,37.79233815,-122.4235793,2,$306.00 ,,1285.20
12427868,37.79039061,-122.4387653,3,$145.00 ,$80.00 ,529.00
10882582,37.79616707,-122.4254007,6,$360.00 ,$109.00 ,1403.00
14237954,37.79118866,-122.4457962,5,$155.00 ,$25.00 ,626.00
144978,37.7933572,-122.4250623,1,$56.00 ,$50.00 ,185.20
4554977,37.79211116,-122.4250269,2,$110.00 ,$90.00 ,372.00
17384873,37.79601915,-122.4243725,2,$73.00 ,$10.00 ,296.60
8130298,37.78951046,-122.446166,2,$100.00 ,,420.00
14485051,37.78836974,-122.4401529,4,$220.00 ,$160.00 ,764.00
13715857,37.78938341,-122.4416329,2,$90.00 ,$15.00 ,363.00
15830044,37.79103204,-122.4337378,2,$125.00 ,,525.00
6900746,37.78842138,-122.437784,5,$250.00 ,$150.00 ,900.00
13725772,37.79068021,-122.4350588,2,$200.00 ,$60.00 ,780.00
10137551,37.79047834,-122.4243969,4,$290.00 ,$90.00 ,1128.00
2257205,37.79324018,-122.4339756,4,$400.00 ,$150.00 ,1530.00
9580380,37.79099675,-122.4277549,1,$91.00 ,,382.20
10989352,37.7937663,-122.4267333,4,$499.00 ,$100.00 ,1995.80
10317593,37.78892756,-122.4391486,5,$445.00 ,$150.00 ,1719.00
1438504,37.79184347,-122.4422331,4,$550.00 ,$300.00 ,2010.00
159273,37.79485584,-122.4304203,6,$420.00 ,$150.00 ,1614.00
12234236,37.7928177,-122.4340343,4,$250.00 ,$40.00 ,1010.00
5615061,37.79176486,-122.4287931,3,"$1,000.00 ",$175.00 ,4025.00
10579388,37.78887968,-122.4468596,2,$198.00 ,$100.00 ,731.60
11087273,37.79502957,-122.4442901,2,$199.00 ,,835.80
9956748,37.79111156,-122.424916,2,$175.00 ,$50.00 ,685.00
8203348,37.79689541,-122.4289723,7,$525.00 ,$250.00 ,1955.00
4402199,37.78897168,-122.4468468,2,$175.00 ,$150.00 ,585.00
10923708,37.78979212,-122.4276161,2,$300.00 ,$50.00 ,1210.00
6596859,37.79508648,-122.4314453,2,$109.00 ,,457.80
10684359,37.7954466,-122.4300249,3,$800.00 ,,3360.00
8775500,37.78915875,-122.4401762,2,$150.00 ,,630.00
16870312,37.79225636,-122.4460385,1,$68.00 ,,285.60
8760141,37.79041043,-122.4326375,3,$170.00 ,$100.00 ,614.00
13577029,37.79559535,-122.4378363,5,$190.00 ,$50.00 ,748.00
10792245,37.79404283,-122.4317748,2,$245.00 ,,1029.00
1273037,37.78838604,-122.4452605,2,$188.00 ,$100.00 ,689.60
5172404,37.79031104,-122.4289464,1,$108.00 ,$50.00 ,403.60
16689798,37.79143935,-122.4230383,2,$149.00 ,$15.00 ,610.80
6705601,37.79497036,-122.4251709,4,$425.00 ,$200.00 ,1585.00
15084163,37.79437361,-122.4310026,2,$175.00 ,,735.00
13265498,37.7971829,-122.4250406,4,$129.00 ,,541.80
15100472,37.79540903,-122.4269794,2,$250.00 ,$60.00 ,990.00
11992133,37.79109055,-122.4404487,2,$80.00 ,$10.00 ,326.00
5859735,37.79561314,-122.4330121,3,"$1,300.00 ",,5460.00
11010943,37.78953359,-122.443352,3,$650.00 ,,2730.00
15067182,37.79355935,-122.4301749,2,$239.00 ,,1003.80
1845276,37.79264345,-122.4335851,2,$129.00 ,$69.00 ,472.80
17432227,37.79381217,-122.4295069,2,$72.00 ,$30.00 ,272.40
11085555,37.79349436,-122.4242554,5,"$1,000.00 ",$150.00 ,4050.00
1206622,37.78804533,-122.4444768,2,$189.00 ,$69.00 ,724.80
5327231,37.78972236,-122.4392185,4,$400.00 ,$125.00 ,1555.00
12953897,37.79543093,-122.4235908,5,$490.00 ,$150.00 ,1908.00
5269787,37.79517868,-122.4264786,4,$140.00 ,$140.00 ,448.00
11065185,37.7952212,-122.433326,2,$900.00 ,$200.00 ,3580.00
14250202,37.79349246,-122.4385033,2,$90.00 ,$100.00 ,278.00
12985543,37.79418453,-122.4316455,4,$320.00 ,$150.00 ,1194.00
4155352,37.79056229,-122.4243766,4,$250.00 ,$100.00 ,950.00
9316306,37.79482398,-122.4272312,1,$101.00 ,$65.00 ,359.20
15968174,37.79080745,-122.4454022,3,$195.00 ,$100.00 ,719.00
1703662,37.79023183,-122.4410128,2,$85.00 ,$25.00 ,332.00
9826455,37.79284713,-122.4302919,2,$225.00 ,,945.00
154715,37.79265343,-122.4295514,1,$89.00 ,$49.00 ,324.80
4622981,37.78960308,-122.4375364,1,$150.00 ,,630.00
13788581,37.7910692,-122.4428315,3,$225.00 ,$100.00 ,845.00
2172308,37.78994608,-122.4354119,5,$462.00 ,$150.00 ,1790.40
10199931,37.78900157,-122.4393911,6,$870.00 ,$250.00 ,3404.00
6988437,37.79118684,-122.4302343,4,$289.00 ,$95.00 ,1118.80
8473183,37.78882011,-122.4432138,2,$191.00 ,$50.00 ,752.20
1368654,37.78989406,-122.4388259,2,$350.00 ,$60.00 ,1410.00
3532347,37.7903263,-122.427066,6,$291.00 ,,1222.20
7840831,37.79362639,-122.4416855,3,$395.00 ,$100.00 ,1559.00
8987674,37.78917594,-122.4419,2,$165.00 ,$35.00 ,658.00
15770116,37.79517333,-122.4278398,10,$500.00 ,$195.00 ,1905.00
51773,37.79311697,-122.4259984,1,$55.00 ,$70.00 ,161.00
8741287,37.79133326,-122.4262091,2,$115.00 ,,483.00
2515717,37.79369843,-122.424323,2,$200.00 ,$100.00 ,740.00
2105714,37.79575215,-122.425217,2,$99.00 ,$50.00 ,365.80
5284221,37.7903468,-122.4285969,2,$150.00 ,,630.00
10085129,37.79637508,-122.431472,2,$100.00 ,,420.00
14803694,37.79321444,-122.4325699,2,$215.00 ,$99.00 ,804.00
8222493,37.79324369,-122.4341238,2,$400.00 ,$60.00 ,1620.00
10592499,37.79215184,-122.4347558,2,$267.00 ,$100.00 ,1021.40
8015910,37.79196481,-122.4439825,4,$189.00 ,$95.00 ,698.80
10887347,37.78978342,-122.4421441,8,$800.00 ,,3360.00
10707035,37.79634665,-122.4301351,2,$500.00 ,$35.00 ,2065.00
1352111,37.79005956,-122.4323644,2,$180.00 ,$125.00 ,631.00
3186641,37.79078913,-122.4274147,3,$150.00 ,$50.00 ,580.00
4022209,37.79707439,-122.4250442,2,$109.00 ,,457.80
4824504,37.79263842,-122.4234102,5,$200.00 ,$90.00 ,750.00
9837993,37.7907715,-122.4397327,2,$185.00 ,,777.00
10268558,37.79364017,-122.4305862,2,$400.00 ,,1680.00
56621,37.79215669,-122.4245818,1,$63.00 ,$50.00 ,214.60
10853631,37.79049916,-122.4410102,2,$500.00 ,$50.00 ,2050.00
14195736,37.79688432,-122.4271439,4,$299.00 ,,1255.80
13769730,37.78943695,-122.4416484,2,$100.00 ,$10.00 ,410.00
14184266,37.79472697,-122.434394,4,$500.00 ,$100.00 ,2000.00
12401310,37.79706825,-122.424677,1,$200.00 ,,840.00
9752553,37.79356133,-122.4365999,4,$300.00 ,$100.00 ,1160.00
7528301,37.79457623,-122.4261721,1,$250.00 ,,1050.00
902453,37.79411946,-122.4334616,5,$400.00 ,$120.00 ,1560.00
2846662,37.79617419,-122.4316143,3,$250.00 ,,1050.00
10509841,37.79559527,-122.4307634,3,$195.00 ,,819.00
2710372,37.79590458,-122.4353534,4,$201.00 ,,844.20
932481,37.79176504,-122.4327002,6,$498.00 ,$100.00 ,1991.60
10968274,37.79394527,-122.424018,2,$115.00 ,$80.00 ,403.00
13489958,37.78859878,-122.4442297,6,$857.00 ,$250.00 ,3349.40
9180885,37.78974381,-122.4291943,3,$358.00 ,$35.00 ,1468.60
4052680,37.79222413,-122.4279051,2,$90.00 ,$60.00 ,318.00
10786488,37.79359348,-122.4279802,6,$250.00 ,$75.00 ,975.00
17094099,37.79354425,-122.4289973,2,$79.00 ,$20.00 ,311.80
2448356,37.79705792,-122.4239229,2,$145.00 ,$55.00 ,554.00
54634,37.79166446,-122.4264979,2,$115.00 ,$150.00 ,333.00
7851294,37.79600117,-122.4355793,2,$230.00 ,$100.00 ,866.00
8673679,37.79292385,-122.4408384,4,"$1,500.00 ",,6300.00
9705777,37.79378706,-122.4246407,6,$235.00 ,$180.00 ,807.00
219438,37.7950735,-122.4303579,4,$699.00 ,$100.00 ,2835.80
596042,37.7938368,-122.4243615,1,$63.00 ,$50.00 ,214.60
3889219,37.79658773,-122.4275069,3,$540.00 ,$100.00 ,2168.00
14571580,37.79619181,-122.4342404,2,$129.00 ,$36.00 ,505.80
10803140,37.79313557,-122.4250028,3,$350.00 ,,1470.00
7809420,37.79412848,-122.4262127,2,$225.00 ,,945.00
8034806,37.79287607,-122.4250786,1,$400.00 ,,1680.00
14694615,37.79554817,-122.4280768,2,$150.00 ,,630.00
9998974,37.79568107,-122.4262939,4,$200.00 ,$100.00 ,740.00
7227910,37.7907432,-122.4250455,10,$975.00 ,$300.00 ,3795.00
17668313,37.78895493,-122.4457094,3,$85.00 ,$20.00 ,337.00
630199,37.79227163,-122.4381944,2,$140.00 ,,588.00
218567,37.79609065,-122.4252959,4,$240.00 ,$180.00 ,828.00
