"latitude","longitude","price",
43.801,-129.714,60,
43.8022,-129.715,60,
43.8034,-129.717,58,
43.8047,-129.718,92,
43.8059,-129.719,53,
43.8072,-129.721,60,
43.8084,-129.722,57,
43.8096,-129.724,60,
43.8109,-129.725,60,
43.8121,-129.727,60,
43.8134,-129.728,107,
43.8146,-129.73,90,
43.8159,-129.731,53,
43.8171,-129.733,53,
43.8183,-129.734,107,
43.8196,-129.736,109,
43.8208,-129.737,117,
43.8221,-129.739,121,
43.8233,-129.74,61,
43.8245,-129.741,58,
43.8258,-129.743,116,
43.827,-129.744,55,
43.8283,-129.746,61,
43.8295,-129.747,60,
43.8308,-129.749,62,
43.832,-129.75,60,
43.8332,-129.752,59,
43.8345,-129.753,63,
43.8357,-129.755,64,
43.837,-129.756,59,
43.8382,-129.758,130,
43.8394,-129.759,63,
43.8407,-129.761,52,
43.8419,-129.762,66,
43.8432,-129.763,51,
43.8444,-129.765,146,
43.8457,-129.766,68,
43.8469,-129.768,68,
43.8481,-129.769,118,
43.8494,-129.771,129,
43.8506,-129.772,429,
43.8519,-129.774,814,
43.8531,-129.775,421,
43.8543,-129.777,140,
43.8556,-129.778,51,
43.8568,-129.78,51,
43.8581,-129.781,119,
43.8593,-129.783,123,
43.8606,-129.784,66,
43.8618,-129.785,68,
43.863,-129.787,60,
43.8643,-129.788,68,
43.8655,-129.79,68,
43.8668,-129.791,66,
43.868,-129.793,65,
43.8692,-129.794,135,
43.8705,-129.796,53,
43.8717,-129.797,67,
43.873,-129.799,63,
43.8742,-129.8,55,
43.8754,-129.802,58,
43.8767,-129.803,52,
43.8779,-129.805,52,
43.8792,-129.806,51,
43.8804,-129.807,55,
43.8817,-129.809,56,
43.8829,-129.81,51,
43.8841,-129.812,55,
43.8854,-129.813,59,
43.8866,-129.815,58,
43.8879,-129.816,53,
43.8891,-129.818,52,
43.8903,-129.819,52,
43.8916,-129.821,53,
43.8928,-129.822,56,
43.8941,-129.824,56,
43.8953,-129.825,51,
43.8966,-129.827,97,
43.8978,-129.828,53,
43.899,-129.829,79,
43.9003,-129.831,57,
43.9015,-129.832,57,
43.9028,-129.834,55,
43.904,-129.835,51,
43.9052,-129.837,52,
43.9065,-129.838,54,
43.9077,-129.84,52,
43.909,-129.841,56,
43.9102,-129.843,55,
43.9115,-129.844,54,
43.9127,-129.846,54,
43.9139,-129.847,53,
43.9152,-129.849,54,
43.9164,-129.85,59,
43.9177,-129.852,59,
43.9189,-129.853,59,
43.9201,-129.854,57,
43.9214,-129.856,55,
43.9226,-129.857,106,
43.9239,-129.859,98,
43.9251,-129.86,90,
43.9264,-129.862,83,
43.9276,-129.863,79,
43.9288,-129.865,92,
43.9301,-129.866,52,
43.9313,-129.868,83,
43.9326,-129.869,78,
43.9338,-129.871,81,
43.935,-129.872,83,
43.9363,-129.874,94,
43.9375,-129.875,51,
43.9388,-129.876,53,
43.94,-129.878,53,
43.9413,-129.879,105,
43.9425,-129.881,54,
43.9437,-129.882,109,
43.945,-129.884,57,
43.9462,-129.885,51,
43.9475,-129.887,59,
43.9487,-129.888,57,
43.9499,-129.89,53,
43.9512,-129.891,52,
43.9524,-129.893,52,
43.9537,-129.894,57,
43.9549,-129.896,54,
43.9562,-129.897,59,
43.9574,-129.898,59,
43.9586,-129.9,61,
43.9599,-129.901,128,
43.9611,-129.903,112,
43.9624,-129.904,61,
43.9636,-129.906,59,
43.9648,-129.907,51,
43.9661,-129.909,62,
43.9673,-129.91,70,
43.9686,-129.912,55,
43.9698,-129.913,122,
43.9711,-129.915,121,
43.9723,-129.916,60,
43.9735,-129.918,130,
43.9748,-129.919,140,
43.976,-129.92,422,
43.9773,-129.922,730,
43.9785,-129.923,416,
43.9797,-129.925,117,
43.981,-129.926,139,
43.9822,-129.928,65,
43.9835,-129.929,121,
43.9847,-129.931,51,
43.986,-129.932,51,
43.9872,-129.934,60,
43.9884,-129.935,51,
43.9897,-129.937,52,
43.9909,-129.938,52,
43.9922,-129.94,51,
43.9934,-129.941,51,
43.9946,-129.942,144,
43.9959,-129.944,53,
43.9971,-129.945,117,
43.9984,-129.947,51,
43.9996,-129.948,51,
44.0009,-129.95,51,
44.0021,-129.951,60,
44.0033,-129.953,51,
44.0046,-129.954,53,
44.0058,-129.956,51,
44.0071,-129.957,55,
44.0083,-129.959,54,
44.0095,-129.96,52,
44.0108,-129.962,51,
44.012,-129.963,127,
44.0133,-129.965,52,
44.0145,-129.966,54,
44.0158,-129.967,51,
44.017,-129.969,51,
44.0182,-129.97,56,
44.0195,-129.972,53,
44.0207,-129.973,51,
44.022,-129.975,55,
44.0232,-129.976,52,
44.0244,-129.978,51,
44.0257,-129.979,51,
44.0269,-129.981,55,
44.0282,-129.982,51,
44.0294,-129.984,55,
44.0307,-129.985,54,
44.0319,-129.987,52,
44.0331,-129.988,55,
44.0344,-129.989,52,
44.0356,-129.991,53,
44.0369,-129.992,55,
44.0381,-129.994,51,
44.0393,-129.995,58,
44.0406,-129.997,54,
44.0418,-129.998,57,
44.0431,-130,54,
44.0443,-130.001,55,
44.0456,-130.003,52,
44.0468,-130.004,54,
44.048,-130.006,57,
44.0493,-130.007,105,
44.0505,-130.009,54,
44.0518,-130.01,55,
44.053,-130.011,91,
44.0542,-130.013,58,
44.0555,-130.014,51,
44.0567,-130.016,97,
44.058,-130.017,81,
44.0592,-130.019,82,
44.0605,-130.02,83,
44.0617,-130.022,84,
44.0629,-130.023,90,
44.0642,-130.025,54,
44.0654,-130.026,105,
44.0667,-130.028,54,
44.0679,-130.029,54,
44.0691,-130.031,115,
44.0704,-130.032,55,
44.0716,-130.033,125,
44.0729,-130.035,55,
44.0741,-130.036,61,
44.0754,-130.038,53,
44.0766,-130.039,57,
44.0778,-130.041,51,
44.0791,-130.042,63,
44.0803,-130.044,58,
44.0816,-130.045,58,
44.0828,-130.047,59,
44.084,-130.048,62,
44.0853,-130.05,61,
44.0865,-130.051,133,
44.0878,-130.053,123,
44.089,-130.054,127,
44.0903,-130.055,133,
44.0915,-130.057,51,
44.0927,-130.058,70,
44.094,-130.06,65,
44.0952,-130.061,65,
44.0965,-130.063,113,
44.0977,-130.064,61,
44.0989,-130.066,51,
44.1002,-130.067,119,
44.1014,-130.069,411,
44.1027,-130.07,792,
44.1039,-130.072,425,
44.1052,-130.073,142,
44.1064,-130.075,52,
44.1076,-130.076,67,
44.1089,-130.077,52,
44.1101,-130.079,51,
44.1114,-130.08,65,
44.1126,-130.082,52,
44.1138,-130.083,52,
44.1151,-130.085,52,
44.1163,-130.086,51,
44.1176,-130.088,122,
44.1188,-130.089,67,
44.1201,-130.091,144,
44.1213,-130.092,66,
44.1225,-130.094,123,
44.1238,-130.095,58,
44.125,-130.097,52,
44.1263,-130.098,66,
44.1275,-130.1,52,
44.1287,-130.101,59,
44.13,-130.102,55,
44.1312,-130.104,51,
44.1325,-130.105,51,
44.1337,-130.107,53,
44.135,-130.108,53,
44.1362,-130.11,53,
44.1374,-130.111,51,
44.1387,-130.113,129,
44.1399,-130.114,56,
44.1412,-130.116,53,
44.1424,-130.117,56,
44.1436,-130.119,62,
44.1449,-130.12,56,
44.1461,-130.122,56,
44.1474,-130.123,80,
44.1486,-130.124,51,
44.1499,-130.126,53,
44.1511,-130.127,55,
44.1523,-130.129,51,
44.1536,-130.13,57,
44.1548,-130.132,55,
44.1561,-130.133,52,
44.1573,-130.135,53,
44.1585,-130.136,61,
44.1598,-130.138,53,
44.161,-130.139,53,
44.1623,-130.141,124,
44.1635,-130.142,65,
44.1648,-130.144,53,
44.166,-130.145,58,
44.1672,-130.146,57,
44.1685,-130.148,54,
44.1697,-130.149,51,
44.171,-130.151,54,
44.1722,-130.152,55,
44.1734,-130.154,54,
44.1747,-130.155,53,
44.1759,-130.157,51,
44.1772,-130.158,56,
44.1784,-130.16,55,
44.1797,-130.161,52,
44.1809,-130.163,52,
44.1821,-130.164,52,
44.1834,-130.166,83,
44.1846,-130.167,84,
44.1859,-130.168,54,
44.1871,-130.17,57,
44.1883,-130.171,56,
44.1896,-130.173,104,
44.1908,-130.174,105,
44.1921,-130.176,54,
44.1933,-130.177,56,
44.1946,-130.179,57,
44.1958,-130.18,58,
44.197,-130.182,113,
44.1983,-130.183,113,
44.1995,-130.185,53,
44.2008,-130.186,57,
44.202,-130.188,56,
44.2032,-130.189,51,
44.2045,-130.19,61,
44.2057,-130.192,57,
44.207,-130.193,57,
44.2082,-130.195,60,
44.2095,-130.196,62,
44.2107,-130.198,58,
44.2119,-130.199,63,
44.2132,-130.201,52,
44.2144,-130.202,131,
44.2157,-130.204,52,
44.2169,-130.205,53,
44.2181,-130.207,51,
44.2194,-130.208,121,
44.2206,-130.21,59,
44.2219,-130.211,63,
44.2231,-130.212,138,
44.2244,-130.214,65,
44.2256,-130.215,120,
44.2268,-130.217,426,
44.2281,-130.218,790,
44.2293,-130.22,430,
44.2306,-130.221,121,
44.2318,-130.223,138,
44.233,-130.224,125,
44.2343,-130.226,121,
44.2355,-130.227,124,
44.2368,-130.229,52,
44.238,-130.23,63,
44.2393,-130.232,123,
44.2405,-130.233,124,
44.2417,-130.235,62,
44.243,-130.236,68,
44.2442,-130.237,54,
44.2455,-130.239,60,
44.2467,-130.24,61,
44.2479,-130.242,72,
44.2492,-130.243,62,
44.2504,-130.245,63,
44.2517,-130.246,52,
44.2529,-130.248,54,
44.2542,-130.249,53,
44.2554,-130.251,53,
44.2566,-130.252,51,
44.2579,-130.254,53,
44.2591,-130.255,53,
44.2604,-130.257,51,
44.2616,-130.258,52,
44.2628,-130.259,123,
44.2641,-130.261,123,
44.2653,-130.262,53,
44.2666,-130.264,51,
44.2678,-130.265,53,
44.2691,-130.267,52,
44.2703,-130.268,54,
44.2715,-130.27,51,
44.2728,-130.271,51,
44.274,-130.273,53,
44.2753,-130.274,60,
44.2765,-130.276,57,
44.2777,-130.277,59,
44.279,-130.279,53,
44.2802,-130.28,123,
44.2815,-130.281,54,
44.2827,-130.283,51,
44.284,-130.284,51,
44.2852,-130.286,57,
44.2864,-130.287,52,
44.2877,-130.289,60,
44.2889,-130.29,54,
44.2902,-130.292,56,
44.2914,-130.293,59,
44.2926,-130.295,53,
44.2939,-130.296,51,
44.2951,-130.298,65,
44.2964,-130.299,55,
44.2976,-130.301,54,
44.2989,-130.302,52,
44.3001,-130.303,53,
44.3013,-130.305,58,
44.3026,-130.306,54,
44.3038,-130.308,54,
44.3051,-130.309,53,
44.3063,-130.311,52,
44.3075,-130.312,52,
44.3088,-130.314,53,
44.31,-130.315,55,
44.3113,-130.317,55,
44.3125,-130.318,58,
44.3138,-130.32,106,
44.315,-130.321,53,
44.3162,-130.323,126,
44.3175,-130.324,114,
44.3187,-130.325,57,
44.32,-130.327,60,
44.3212,-130.328,113,
44.3224,-130.33,57,
44.3237,-130.331,115,
44.3249,-130.333,57,
44.3262,-130.334,57,
44.3274,-130.336,62,
44.3287,-130.337,61,
44.3299,-130.339,61,
44.3311,-130.34,57,
44.3324,-130.342,61,
44.3336,-130.343,62,
44.3349,-130.345,59,
44.3361,-130.346,63,
44.3373,-130.347,66,
44.3386,-130.349,131,
44.3398,-130.35,53,
44.3411,-130.352,51,
44.3423,-130.353,64,
44.3436,-130.355,120,
44.3448,-130.356,62,
44.346,-130.358,113,
44.3473,-130.359,63,
44.3485,-130.361,59,
44.3498,-130.362,119,
44.351,-130.364,137,
44.3522,-130.365,429,
44.3535,-130.367,785,
44.3547,-130.368,435,
44.356,-130.37,144,
44.3572,-130.371,68,
44.3585,-130.372,122,
44.3597,-130.374,62,
44.3609,-130.375,54,
44.3622,-130.377,138,
44.3634,-130.378,66,
44.3647,-130.38,122,
44.3659,-130.381,139,
44.3671,-130.383,52,
44.3684,-130.384,71,
44.3696,-130.386,65,
44.3709,-130.387,65,
44.3721,-130.389,58,
44.3734,-130.39,66,
44.3746,-130.392,65,
44.3758,-130.393,52,
44.3771,-130.394,58,
44.3783,-130.396,54,
44.3796,-130.397,57,
44.3808,-130.399,56,
44.382,-130.4,51,
44.3833,-130.402,53,
44.3845,-130.403,51,
44.3858,-130.405,55,
44.387,-130.406,51,
44.3883,-130.408,55,
44.3895,-130.409,56,
44.3907,-130.411,55,
44.392,-130.412,51,
44.3932,-130.414,55,
44.3945,-130.415,55,
44.3957,-130.416,83,
44.3969,-130.418,51,
44.3982,-130.419,57,
44.3994,-130.421,53,
44.4007,-130.422,51,
44.4019,-130.424,56,
44.4032,-130.425,54,
44.4044,-130.427,52,
44.4056,-130.428,58,
44.4069,-130.43,51,
44.4081,-130.431,58,
44.4094,-130.433,53,
44.4106,-130.434,123,
44.4118,-130.436,53,
44.4131,-130.437,57,
44.4143,-130.438,57,
44.4156,-130.44,59,
44.4168,-130.441,55,
44.4181,-130.443,54,
44.4193,-130.444,60,
44.4205,-130.446,76,
44.4218,-130.447,147,
44.423,-130.449,52,
44.4243,-130.45,83,
44.4255,-130.452,60,
44.4267,-130.453,91,
44.428,-130.455,52,
44.4292,-130.456,57,
44.4305,-130.458,62,
44.4317,-130.459,58,
44.433,-130.46,58,
44.4342,-130.462,52,
44.4354,-130.463,60,
44.4367,-130.465,58,
44.4379,-130.466,51,
44.4392,-130.468,64,
44.4404,-130.469,51,
44.4416,-130.471,52,
44.4429,-130.472,122,
44.4441,-130.474,51,
44.4454,-130.475,59,
44.4466,-130.477,53,
44.4479,-130.478,51,
44.4491,-130.48,70,
44.4503,-130.481,56,
44.4516,-130.482,54,
44.4528,-130.484,63,
44.4541,-130.485,59,
44.4553,-130.487,114,
44.4565,-130.488,116,
44.4578,-130.49,63,
44.459,-130.491,62,
44.4603,-130.493,60,
44.4615,-130.494,51,
44.4628,-130.496,51,
44.464,-130.497,51,
44.4652,-130.499,53,
44.4665,-130.5,66,
44.4677,-130.502,121,
44.469,-130.503,116,
44.4702,-130.505,58,
44.4714,-130.506,64,
44.4727,-130.507,59,
44.4739,-130.509,118,
44.4752,-130.51,64,
44.4764,-130.512,124,
44.4777,-130.513,435,
44.4789,-130.515,830,
44.4801,-130.516,440,
44.4814,-130.518,128,
44.4826,-130.519,63,
44.4839,-130.521,64,
44.4851,-130.522,123,
44.4863,-130.524,66,
44.4876,-130.525,62,
44.4888,-130.527,125,
44.4901,-130.528,67,
44.4913,-130.529,53,
44.4926,-130.531,68,
44.4938,-130.532,61,
44.495,-130.534,61,
44.4963,-130.535,151,
44.4975,-130.537,55,
44.4988,-130.538,54,
44.5,-130.54,51,
44.5012,-130.541,52,
44.5025,-130.543,52,
44.5037,-130.544,52,
44.505,-130.546,51,
44.5062,-130.547,52,
44.5075,-130.549,52,
44.5087,-130.55,51,
44.5099,-130.551,51,
44.5112,-130.553,52,
44.5124,-130.554,53,
44.5137,-130.556,58,
44.5149,-130.557,51,
44.5161,-130.559,54,
44.5174,-130.56,58,
44.5186,-130.562,56,
44.5199,-130.563,60,
44.5211,-130.565,52,
44.5224,-130.566,60,
44.5236,-130.568,56,
44.5248,-130.569,63,
44.5261,-130.571,54,
44.5273,-130.572,56,
44.5286,-130.573,54,
44.5298,-130.575,60,
44.531,-130.576,57,
44.5323,-130.578,58,
44.5335,-130.579,60,
44.5348,-130.581,54,
44.536,-130.582,67,
44.5372,-130.584,62,
44.5385,-130.585,52,
44.5397,-130.587,52,
44.541,-130.588,58,
44.5422,-130.59,57,
44.5435,-130.591,52,
44.5447,-130.593,51,
44.5459,-130.594,61,
44.5472,-130.595,61,
44.5484,-130.597,61,
44.5497,-130.598,116,
44.5509,-130.6,52,
44.5521,-130.601,81,
44.5534,-130.603,78,
44.5546,-130.604,80,
44.5559,-130.606,82,
44.5571,-130.607,83,
44.5584,-130.609,85,
44.5596,-130.61,52,
44.5608,-130.612,98,
44.5621,-130.613,56,
44.5633,-130.615,106,
44.5646,-130.616,109,
44.5658,-130.618,56,
44.567,-130.619,122,
44.5683,-130.62,58,
44.5695,-130.622,59,
44.5708,-130.623,59,
44.572,-130.625,52,
44.5733,-130.626,52,
44.5745,-130.628,51,
44.5757,-130.629,59,
44.577,-130.631,63,
44.5782,-130.632,53,
44.5795,-130.634,59,
44.5807,-130.635,58,
44.5819,-130.637,64,
44.5832,-130.638,60,
44.5844,-130.64,65,
44.5857,-130.641,52,
44.5869,-130.642,132,
44.5882,-130.644,51,
44.5894,-130.645,53,
44.5906,-130.647,51,
44.5919,-130.648,120,
44.5931,-130.65,60,
44.5944,-130.651,59,
44.5956,-130.653,65,
44.5968,-130.654,60,
44.5981,-130.656,118,
44.5993,-130.657,123,
44.6006,-130.659,62,
44.6018,-130.66,125,
44.6031,-130.662,435,
44.6043,-130.663,784,
44.6055,-130.664,431,
44.6068,-130.666,124,
44.608,-130.667,124,
44.6093,-130.669,62,
44.6105,-130.67,66,
44.6117,-130.672,62,
44.613,-130.673,125,
44.6142,-130.675,51,
44.6155,-130.676,52,
44.6167,-130.678,52,
44.618,-130.679,60,
44.6192,-130.681,61,
44.6204,-130.682,54,
44.6217,-130.684,63,
44.6229,-130.685,123,
44.6242,-130.686,121,
44.6254,-130.688,127,
44.6266,-130.689,54,
44.6279,-130.691,123,
44.6291,-130.692,55,
44.6304,-130.694,56,
44.6316,-130.695,122,
44.6329,-130.697,127,
44.6341,-130.698,52,
44.6353,-130.7,62,
44.6366,-130.701,63,
44.6378,-130.703,51,
44.6391,-130.704,55,
44.6403,-130.706,125,
44.6415,-130.707,53,
44.6428,-130.708,54,
44.644,-130.71,52,
44.6453,-130.711,53,
44.6465,-130.713,52,
44.6478,-130.714,53,
44.649,-130.716,55,
44.6502,-130.717,52,
44.6515,-130.719,53,
44.6527,-130.72,51,
44.654,-130.722,54,
44.6552,-130.723,51,
44.6564,-130.725,52,
44.6577,-130.726,58,
44.6589,-130.728,52,
44.6602,-130.729,64,
44.6614,-130.73,55,
44.6627,-130.732,56,
44.6639,-130.733,56,
44.6651,-130.735,51,
44.6664,-130.736,52,
44.6676,-130.738,54,
44.6689,-130.739,57,
44.6701,-130.741,51,
44.6713,-130.742,54,
44.6726,-130.744,52,
44.6738,-130.745,55,
44.6751,-130.747,56,
44.6763,-130.748,52,
44.6776,-130.75,52,
44.6788,-130.751,54,
44.68,-130.753,55,
44.6813,-130.754,55,
44.6825,-130.755,55,
44.6838,-130.757,57,
44.685,-130.758,97,
44.6862,-130.76,104,
44.6875,-130.761,53,
44.6887,-130.763,56,
44.69,-130.764,55,
44.6912,-130.766,121,
44.6925,-130.767,58,
44.6937,-130.769,112,
44.6949,-130.77,56,
44.6962,-130.772,113,
44.6974,-130.773,111,
44.6987,-130.775,119,
44.6999,-130.776,54,
44.7011,-130.777,115,
44.7024,-130.779,112,
44.7036,-130.78,58,
44.7049,-130.782,58,
44.7061,-130.783,58,
44.7074,-130.785,63,
44.7086,-130.786,59,
44.7098,-130.788,52,
44.7111,-130.789,64,
44.7123,-130.791,66,
44.7136,-130.792,52,
44.7148,-130.794,65,
44.716,-130.795,120,
44.7173,-130.797,115,
44.7185,-130.798,114,
44.7198,-130.799,51,
44.721,-130.801,119,
44.7223,-130.802,60,
44.7235,-130.804,136,
44.7247,-130.805,138,
44.726,-130.807,66,
44.7272,-130.808,126,
44.7285,-130.81,430,
44.7297,-130.811,808,
44.7309,-130.813,429,
44.7322,-130.814,139,
44.7334,-130.816,51,
44.7347,-130.817,52,
44.7359,-130.819,52,
44.7372,-130.82,66,
44.7384,-130.821,66,
44.7396,-130.823,71,
44.7409,-130.824,52,
44.7421,-130.826,137,
44.7434,-130.827,137,
44.7446,-130.829,73,
44.7458,-130.83,51,
44.7471,-130.832,51,
44.7483,-130.833,121,
44.7496,-130.835,63,
44.7508,-130.836,121,
44.7521,-130.838,62,
44.7533,-130.839,122,
44.7545,-130.841,123,
44.7558,-130.842,62,
44.757,-130.843,123,
44.7583,-130.845,128,
44.7595,-130.846,62,
44.7607,-130.848,122,
44.762,-130.849,51,
44.7632,-130.851,55,
44.7645,-130.852,60,
44.7657,-130.854,56,
44.767,-130.855,54,
44.7682,-130.857,53,
44.7694,-130.858,53,
44.7707,-130.86,57,
44.7719,-130.861,56,
44.7732,-130.863,60,
44.7744,-130.864,51,
44.7756,-130.865,53,
44.7769,-130.867,52,
44.7781,-130.868,53,
44.7794,-130.87,53,
44.7806,-130.871,51,
44.7819,-130.873,54,
44.7831,-130.874,52,
44.7843,-130.876,60,
44.7856,-130.877,53,
44.7868,-130.879,56,
44.7881,-130.88,66,
44.7893,-130.882,53,
44.7905,-130.883,51,
44.7918,-130.885,54,
44.793,-130.886,56,
44.7943,-130.888,53,
44.7955,-130.889,53,
44.7968,-130.89,55,
44.798,-130.892,58,
44.7992,-130.893,54,
44.8005,-130.895,55,
44.8017,-130.896,52,
44.803,-130.898,51,
44.8042,-130.899,55,
44.8054,-130.901,53,
44.8067,-130.902,54,
44.8079,-130.904,90,
44.8092,-130.905,99,
44.8104,-130.907,51,
44.8117,-130.908,52,
44.8129,-130.91,55,
44.8141,-130.911,54,
44.8154,-130.912,121,
44.8166,-130.914,57,
44.8179,-130.915,113,
44.8191,-130.917,54,
44.8203,-130.918,60,
44.8216,-130.92,111,
44.8228,-130.921,58,
44.8241,-130.923,53,
44.8253,-130.924,115,
44.8266,-130.926,57,
44.8278,-130.927,52,
44.829,-130.929,58,
44.8303,-130.93,56,
44.8315,-130.932,61,
44.8328,-130.933,60,
44.834,-130.934,68,
44.8352,-130.936,62,
44.8365,-130.937,53,
44.8377,-130.939,61,
44.839,-130.94,65,
44.8402,-130.942,120,
44.8415,-130.943,59,
44.8427,-130.945,115,
44.8439,-130.946,51,
44.8452,-130.948,119,
44.8464,-130.949,59,
44.8477,-130.951,61,
44.8489,-130.952,61,
44.8501,-130.954,124,
44.8514,-130.955,63,
44.8526,-130.956,124,
44.8539,-130.958,429,
44.8551,-130.959,783,
44.8564,-130.961,423,
44.8576,-130.962,119,
44.8588,-130.964,123,
44.8601,-130.965,122,
44.8613,-130.967,63,
44.8626,-130.968,65,
44.8638,-130.97,123,
44.865,-130.971,66,
44.8663,-130.973,51,
44.8675,-130.974,62,
44.8688,-130.976,55,
44.87,-130.977,122,
44.8713,-130.978,60,
44.8725,-130.98,61,
44.8737,-130.981,53,
44.875,-130.983,53,
44.8762,-130.984,120,
44.8775,-130.986,61,
44.8787,-130.987,53,
44.8799,-130.989,120,
44.8812,-130.99,61,
44.8824,-130.992,119,
44.8837,-130.993,63,
44.8849,-130.995,61,
44.8862,-130.996,51,
44.8874,-130.998,55,
44.8886,-130.999,60,
44.8899,-131,55,
44.8911,-131.002,125,
44.8924,-131.003,51,
44.8936,-131.005,67,
44.8948,-131.006,53,
44.8961,-131.008,52,
44.8973,-131.009,56,
44.8986,-131.011,51,
44.8998,-131.012,53,
44.9011,-131.014,51,
44.9023,-131.015,52,
44.9035,-131.017,54,
44.9048,-131.018,52,
44.906,-131.02,51,
44.9073,-131.021,51,
44.9085,-131.023,59,
44.9097,-131.024,54,
44.911,-131.025,56,
44.9122,-131.027,51,
44.9135,-131.028,51,
44.9147,-131.03,52,
44.916,-131.031,54,
44.9172,-131.033,55,
44.9184,-131.034,56,
44.9197,-131.036,53,
44.9209,-131.037,65,
44.9222,-131.039,53,
44.9234,-131.04,56,
44.9246,-131.042,53,
44.9259,-131.043,52,
44.9271,-131.045,55,
44.9284,-131.046,53,
44.9296,-131.047,55,
44.9309,-131.049,53,
44.9321,-131.05,56,
44.9333,-131.052,98,
44.9346,-131.053,58,
44.9358,-131.055,104,
44.9371,-131.056,52,
44.9383,-131.058,115,
44.9395,-131.059,60,
44.9408,-131.061,124,
44.942,-131.062,60,
44.9433,-131.064,55,
44.9445,-131.065,58,
44.9458,-131.067,111,
44.947,-131.068,118,
44.9482,-131.069,119,
44.9495,-131.071,59,
44.9507,-131.072,58,
44.952,-131.074,59,
44.9532,-131.075,59,
44.9544,-131.077,60,
44.9557,-131.078,63,
44.9569,-131.08,61,
44.9582,-131.081,66,
44.9594,-131.083,64,
44.9607,-131.084,52,
44.9619,-131.086,52,
44.9631,-131.087,66,
44.9644,-131.089,120,
44.9656,-131.09,115,
44.9669,-131.091,58,
44.9681,-131.093,52,
44.9693,-131.094,122,
44.9706,-131.096,59,
44.9718,-131.097,65,
44.9731,-131.099,122,
44.9743,-131.1,62,
44.9756,-131.102,63,
44.9768,-131.103,124,
44.978,-131.105,139,
44.9793,-131.106,423,
44.9805,-131.108,769,
44.9818,-131.109,423,
44.983,-131.111,137,
44.9842,-131.112,65,
44.9855,-131.113,51,
44.9867,-131.115,123,
44.988,-131.116,62,
44.9892,-131.118,53,
44.9905,-131.119,123,
44.9917,-131.121,66,
44.9929,-131.122,54,
44.9942,-131.124,119,
44.9954,-131.125,120,
44.9967,-131.127,61,
44.9979,-131.128,62,
44.9991,-131.13,128,
45.0004,-131.131,63,
45.0016,-131.133,63,
45.0029,-131.134,56,
45.0041,-131.135,120,
45.0054,-131.137,62,
45.0066,-131.138,63,
45.0078,-131.14,65,
45.0091,-131.141,120,
45.0103,-131.143,51,
45.0116,-131.144,130,
45.0128,-131.146,62,
45.014,-131.147,56,
45.0153,-131.149,53,
45.0165,-131.15,51,
45.0178,-131.152,53,
45.019,-131.153,51,
45.0203,-131.155,53,
45.0215,-131.156,52,
45.0227,-131.158,51,
45.024,-131.159,55,
45.0252,-131.16,51,
45.0265,-131.162,53,
45.0277,-131.163,52,
45.0289,-131.165,51,
45.0302,-131.166,53,
45.0314,-131.168,120,
45.0327,-131.169,62,
45.0339,-131.171,54,
45.0352,-131.172,54,
45.0364,-131.174,55,
45.0376,-131.175,52,
45.0389,-131.177,51,
45.0401,-131.178,53,
45.0414,-131.18,58,
45.0426,-131.181,51,
45.0438,-131.182,55,
45.0451,-131.184,55,
45.0463,-131.185,54,
45.0476,-131.187,53,
45.0488,-131.188,51,
45.0501,-131.19,52,
45.0513,-131.191,52,
45.0525,-131.193,51,
45.0538,-131.194,54,
45.055,-131.196,56,
45.0563,-131.197,53,
45.0575,-131.199,60,
45.0587,-131.2,107,
45.06,-131.202,53,
45.0612,-131.203,58,
45.0625,-131.204,114,
45.0637,-131.206,58,
45.065,-131.207,62,
45.0662,-131.209,57,
45.0674,-131.21,56,
45.0687,-131.212,114,
45.0699,-131.213,57,
45.0712,-131.215,118,
45.0724,-131.216,60,
45.0736,-131.218,59,
45.0749,-131.219,58,
45.0761,-131.221,57,
45.0774,-131.222,59,
45.0786,-131.224,61,
45.0799,-131.225,115,
45.0811,-131.226,61,
45.0823,-131.228,52,
45.0836,-131.229,145,
45.0848,-131.231,52,
45.0861,-131.232,52,
45.0873,-131.234,53,
45.0885,-131.235,67,
45.0898,-131.237,66,
45.091,-131.238,65,
45.0923,-131.24,71,
45.0935,-131.241,67,
45.0948,-131.243,116,
45.096,-131.244,52,
45.0972,-131.246,52,
45.0985,-131.247,127,
45.0997,-131.248,138,
45.101,-131.25,66,
45.1022,-131.251,52,
45.1034,-131.253,119,
45.1047,-131.254,423,
45.1059,-131.256,800,
45.1072,-131.257,405,
45.1084,-131.259,118,
45.1097,-131.26,118,
45.1109,-131.262,61,
45.1121,-131.263,61,
45.1134,-131.265,119,
45.1146,-131.266,61,
45.1159,-131.268,117,
45.1171,-131.269,54,
45.1183,-131.271,60,
45.1196,-131.272,115,
45.1208,-131.273,60,
45.1221,-131.275,115,
45.1233,-131.276,61,
45.1246,-131.278,59,
45.1258,-131.279,60,
45.127,-131.281,115,
45.1283,-131.282,59,
45.1295,-131.284,116,
45.1308,-131.285,61,
45.132,-131.287,62,
45.1332,-131.288,60,
45.1345,-131.29,122,
45.1357,-131.291,64,
45.137,-131.293,58,
45.1382,-131.294,52,
45.1395,-131.295,120,
45.1407,-131.297,51,
45.1419,-131.298,52,
45.1432,-131.3,123,
45.1444,-131.301,120,
45.1457,-131.303,51,
